，,O
有,O
点,O
发,B_symptom
黑,I_symptom
-,-
恩,O
，,O
那,O
以,O
后,O
就,O
别,O
用,O
跪,O
姿,O
了,O
-,-
炎,B_symptom
症,I_symptom
不,O
及,O
时,O
治,O
疗,O
，,O
会,O
导,O
致,O
炎,B_symptom
症,I_symptom
在,O
各,O
生,O
理,O
部,O
位,O
相,O
互,O
蔓,O
延,O
和,O
交,O
叉,O
感,B_symptom
染,I_symptom
导,O
致,O
宫,B_sickness
颈,I_sickness
糜,I_sickness
烂,I_sickness
的,O
情,O
况,O
也,O
会,O
很,O
常,O
见,O
的,O
了,O
-,-
你,O
现,O
在,O
主,O
要,O
的,O
症,O
状,O
是,O
需,O
要,O
做,O
下,O
阴,B_check
道,I_check
镜,I_check
检,I_check
查,I_check
白,B_check
带,I_check
常,I_check
规,I_check
检,I_check
查,I_check
B,B_check
V,I_check
检,I_check
查,I_check
确,O
诊,O
下,O
的,O
-,-
這,O
個,O
不,O
清,O
楚,O
就,O
是,O
他,O
上,B_symptom
廁,I_symptom
所,I_symptom
很,I_symptom
多,I_symptom
次,I_symptom
上,O
完,O
沒,O
過,O
几,B_datetime
分,I_datetime
鐘,I_datetime
他,O
就,O
又,B_symptom
想,I_symptom
上,I_symptom
廁,I_symptom
所,I_symptom
-,-
你,O
多,O
大,O
了,O
？,O
是,O
有,O
哪,O
些,O
不,B_symptom
舒,I_symptom
服,I_symptom
吗,O
？,O
-,-
您,O
好,O
，,O
我,O
例,B_physiology
假,I_physiology
结,O
束,O
了,O
三,B_datetime
天,I_datetime
今,B_datetime
天,I_datetime
又,O
有,B_symptom
血,I_symptom
，,O
是,O
经,B_fluid
血,I_fluid
吗,O
-,-
同,B_physiology
房,I_physiology
是,O
例,B_physiology
假,I_physiology
最,B_datetime
后,I_datetime
一,I_datetime
天,I_datetime
-,-
建,O
议,O
您,O
来,O
医,O
院,O
做,O
个,O
B,B_check
超,I_check
检,I_check
查,I_check
看,O
看,O
一,O
方,O
面,O
可,O
以,O
检,O
查,O
是,O
否,O
怀,B_physiology
孕,I_physiology
另,O
一,O
方,O
面,O
也,O
可,O
以,O
检,O
查,O
子,B_part
宫,I_part
卵,B_part
巢,I_part
是,O
否,O
有,O
异,B_symptom
常,I_symptom
看,O
是,O
什,O
么,O
原,O
因,O
导,O
致,O
的,O
月,B_symptom
经,I_symptom
推,I_symptom
迟,I_symptom
-,-
如,O
果,O
去,O
你,O
们,O
医,O
院,O
应,O
该,O
做,O
什,O
么,O
检,O
查,O
-,-
这,O
种,O
情,O
况,O
需,O
要,O
来,O
院,O
检,O
查,O
一,O
下,O
白,B_check
带,I_check
常,I_check
规,I_check
内,B_check
诊,I_check
B,B_check
超,I_check
看,O
一,O
下,O
-,-
有,O
一,B_datetime
年,I_datetime
多,O
了,O
，,O
下,B_symptom
面,I_symptom
经,I_symptom
常,I_symptom
的,I_symptom
痒,I_symptom
怎,O
么,O
回,O
事,O
啊,O
-,-
我,O
想,O
年,B_datetime
后,I_datetime
做,O
，,O
可,O
以,O
吗,O
-,-
就,O
这,O
次,O
做,O
了,O
个,O
肚,B_part
子,I_part
减,O
肥,O
，,O
就,O
推,B_symptom
迟,I_symptom
的,I_symptom
不,I_symptom
来,I_symptom
-,-
我,O
这,O
卵,B_secretion
泡,I_secretion
相,O
差,O
十,O
几,O
，,O
是,O
不,O
是,O
就,O
代,O
表,O
质,O
量,O
不,O
好,O
了,O
，,O
取,O
7,O
个,O
，,O
最,O
后,O
只,O
配,O
成,O
了,O
2,O
个,O
，,O
-,-
就,O
这,O
一,O
次,O
出,O
现,O
这,O
种,O
情,O
况,O
了,O
-,-
是,O
无,O
痛,O
吧,O
不,O
疼,B_symptom
吧,O
-,-
那,O
可,O
以,O
预,O
防,O
么,O
-,-
感,O
觉,O
最,O
近,O
上,B_physiology
厕,I_physiology
所,I_physiology
的,O
次,O
数,O
多,O
了,O
一,B_symptom
点,I_symptom
点,I_symptom
-,-
花,O
了,O
1,B_price
7,I_price
块,I_price
钱,I_price
检,O
查,O
的,O
-,-
怀,B_physiology
孕,I_physiology
了,O
能,O
不,O
能,O
吃,O
生,O
猪,O
血,O
啊,O
-,-
那,O
个,O
激,B_check
素,I_check
六,I_check
项,I_check
检,I_check
查,I_check
一,B_datetime
天,I_datetime
可,O
以,O
查,O
完,O
吗,O
？,O
多,O
久,O
可,O
以,O
出,O
结,O
果,O
？,O
-,-
上,B_datetime
个,I_datetime
月,I_datetime
的,I_datetime
1,I_datetime
8,I_datetime
号,I_datetime
到,I_datetime
2,I_datetime
3,I_datetime
号,I_datetime
-,-
毛,B_sickness
嚢,I_sickness
炎,I_sickness
我,O
用,O
了,O
红,B_medicine
霉,I_medicine
素,I_medicine
药,I_medicine
膏,I_medicine
-,-
每,O
月,O
都,O
二,B_datetime
十,I_datetime
四,I_datetime
天,I_datetime
来,O
-,-
去,O
了,O
就,O
找,O
您,O
吗,O
-,-
那,O
得,O
去,O
医,O
院,O
看,O
看,O
。,O
-,-
非,B_symptom
经,I_symptom
期,I_symptom
有,I_symptom
褐,I_symptom
色,I_symptom
东,I_symptom
西,I_symptom
是,O
怎,O
么,O
回,O
事,O
-,-
可,O
以,O
的,O
，,O
或,O
者,O
你,O
可,O
以,O
说,O
下,O
你,O
的,O
我,O
加,O
上,O
你,O
-,-
我,O
说,O
的,O
是,O
上,B_datetime
个,I_datetime
月,I_datetime
2,I_datetime
0,I_datetime
号,I_datetime
-,-
经,B_physiology
期,I_physiology
我,O
也,O
记,O
着,O
吗,O
-,-
1,O
5,O
5,O
3,O
1,O
2,O
6,O
0,O
3,O
3,O
7,O
-,-
请,O
问,O
一,O
下,O
我,O
同,B_physiology
房,I_physiology
两,O
次,O
就,O
跟,O
来,O
例,B_physiology
假,I_physiology
似,O
的,O
出,B_symptom
血,I_symptom
-,-
好,O
像,O
晚,O
了,O
好,O
久,O
了,O
，,O
得,O
晚,O
了,O
2,B_datetime
0,I_datetime
天,I_datetime
了,O
-,-
1,O
7,O
7,O
1,O
7,O
1,O
6,O
3,O
3,O
9,O
4,O
我,O
微,O
信,O
号,O
-,-
我,O
是,O
二,B_datetime
号,I_datetime
出,B_symptom
血,I_symptom
的,O
一,B_datetime
号,I_datetime
做,O
的,O
B,B_check
吵,I_check
-,-
您,O
这,O
种,O
情,O
况,O
是,O
月,B_symptom
经,I_symptom
不,I_symptom
调,I_symptom
的,O
一,O
种,O
表,O
现,O
，,O
这,O
个,O
信,O
号,O
也,O
是,O
您,O
身,O
体,O
机,O
能,O
发,O
生,O
了,O
异,B_symptom
常,I_symptom
，,O
内,B_symptom
分,I_symptom
泌,I_symptom
发,I_symptom
生,I_symptom
了,I_symptom
紊,I_symptom
乱,I_symptom
，,O
如,O
果,O
长,O
期,O
不,O
加,O
以,O
关,O
注,O
的,O
话,O
则,O
会,O
发,O
生,O
对,O
身,O
体,O
造,O
成,O
很,O
大,O
的,O
伤,O
害,O
，,O
尤,O
其,O
是,O
器,O
质,O
性,O
病,O
变,O
-,-
就,O
是,O
为,O
什,O
么,O
大,B_physiology
姨,I_physiology
妈,I_physiology
有,O
时,O
候,O
准,O
有,O
时,O
候,O
不,B_symptom
准,I_symptom
呢,O
-,-
都,O
这,O
么,O
久,O
了,O
，,O
您,O
一,O
直,O
没,O
有,O
检,O
查,O
吗,O
，,O
女,O
士,O
？,O
-,-
1,O
0,O
1,O
8,O
5,O
5,O
8,O
2,O
2,O
8,O
-,-
那,O
么,O
异,B_symptom
常,I_symptom
的,O
话,O
一,O
方,O
面,O
考,O
虑,O
是,O
有,O
病,O
理,O
疾,O
病,O
-,-
通,O
州,O
三,O
院,O
-,-
小,B_symptom
腹,I_symptom
右,I_symptom
边,I_symptom
疼,I_symptom
痛,I_symptom
怎,O
么,O
回,O
事,O
-,-
一,O
开,O
始,O
是,O
跟,O
阴,B_part
唇,I_part
颜,O
色,O
一,O
样,O
，,O
后,O
来,O
应,O
该,O
是,O
内,O
裤,O
摩,O
擦,O
的,O
，,O
有,O
点,O
发,B_symptom
红,I_symptom
-,-
嗯,O
像,O
你,O
的,O
情,O
况,O
的,O
话,O
目,O
前,O
来,O
看,O
是,O
存,O
在,O
致,O
病,O
菌,O
的,O
感,B_symptom
染,I_symptom
了,O
-,-
无,B_sickness
阴,I_sickness
道,I_sickness
么,O
？,O
-,-
我,O
确,O
诊,O
是,O
子,B_sickness
宫,I_sickness
腺,I_sickness
肌,I_sickness
症,I_sickness
合,O
并,O
子,B_sickness
宫,I_sickness
肌,I_sickness
瘤,I_sickness
，,O
医,O
生,O
要,O
求,O
做,O
肌,B_surgery
瘤,I_surgery
剔,I_surgery
除,I_surgery
术,I_surgery
，,O
做,O
这,O
个,O
手,O
术,O
能,O
治,O
好,O
腺,B_sickness
肌,I_sickness
症,I_sickness
吗,O
-,-
女,O
生,O
有,O
白,B_fluid
带,I_fluid
正,O
常,O
吗,O
-,-
就,O
是,O
有,O
点,O
腰,B_symptom
酸,I_symptom
小,B_symptom
肚,I_symptom
子,I_symptom
疼,I_symptom
吧,O
-,-
可,O
以,O
查,O
出,O
是,O
宫,B_part
内,I_part
还,O
是,O
宫,B_part
外,I_part
吗,O
-,-
具,O
体,O
位,O
置,O
在,O
哪,O
块,O
-,-
来,O
例,B_physiology
假,I_physiology
前,B_datetime
半,I_datetime
月,I_datetime
就,O
胸,B_symptom
疼,I_symptom
腋,B_symptom
下,I_symptom
疼,I_symptom
-,-
恩,O
现,O
在,O
怎,O
么,O
样,O
了,O
还,O
疼,B_symptom
吗,O
-,-
月,B_physiology
经,I_physiology
结,O
束,O
吗,O
-,-
之,O
前,O
有,O
宫,B_sickness
颈,I_sickness
糜,I_sickness
烂,I_sickness
？,O
-,-
突,O
然,O
好,O
痒,B_symptom
，,O
而,O
且,O
一,O
直,O
痒,B_symptom
-,-
地,O
址,O
腻,O
打,O
车,O
多,O
久,O
到,O
啊,O
-,-
您,O
爱,O
人,O
这,O
个,O
情,O
况,O
也,O
属,O
于,O
是,O
典,O
型,O
的,O
月,B_sickness
经,I_sickness
不,I_sickness
调,I_sickness
-,-
或,O
者,O
可,O
以,O
来,O
医,O
院,O
抽,B_check
血,I_check
检,I_check
查,I_check
确,O
定,O
，,O
是,O
否,O
怀,B_physiology
孕,I_physiology
。,O
-,-
是,O
不,O
是,O
细,O
菌,O
感,B_symptom
染,I_symptom
了,O
-,-
我,O
这,B_datetime
两,I_datetime
天,I_datetime
老,O
上,O
班,O
是,O
太,B_cause
累,I_cause
的,O
过,O
吗,O
？,O
-,-
就,O
你,O
目,O
前,O
的,O
情,O
况,O
建,O
议,O
你,O
检,O
查,O
一,O
下,O
宫,B_part
颈,I_part
子,B_part
宫,I_part
的,O
情,O
况,O
然,O
后,O
根,O
据,O
检,O
查,O
单,O
子,O
看,O
一,O
下,O
-,-
着,O
样,O
说,O
这,O
样,O
是,O
不,O
好,O
流,B_surgery
产,I_surgery
的,O
-,-
现,O
在,O
没,O
在,O
手,O
上,O
，,O
-,-
不,O
是,O
说,O
很,O
快,O
吗,O
？,O
-,-
现,O
在,O
去,O
医,O
院,O
看,O
彩,B_check
超,I_check
能,O
看,O
见,O
吧,O
-,-
你,O
可,O
以,O
先,O
把,O
你,O
的,O
卡,O
片,O
给,O
我,O
发,O
过,O
来,O
-,-
下,B_symptom
面,I_symptom
瘙,I_symptom
痒,I_symptom
有,O
点,O
疼,B_symptom
痛,I_symptom
，,O
有,O
异,B_symptom
味,I_symptom
怎,O
么,O
办,O
-,-
嗯,O
，,O
那,O
你,O
现,O
在,O
出,O
来,O
月,B_symptom
经,I_symptom
不,I_symptom
来,I_symptom
还,O
有,O
其,O
他,O
症,O
状,O
吗,O
-,-
抛,B_surgery
妇,I_surgery
产,I_surgery
满,B_datetime
月,I_datetime
了,O
可,O
以,O
上,B_surgery
环,I_surgery
吗,O
-,-
那,O
为,O
什,O
么,O
会,O
疼,B_symptom
痛,I_symptom
？,O
-,-
我,O
呢,O
，,O
最,O
近,O
还,O
腰,B_symptom
疼,I_symptom
，,O
并,O
且,O
胸,B_symptom
难,I_symptom
受,I_symptom
，,O
涨,B_symptom
-,-
你,O
是,O
否,O
有,O
类,O
似,O
的,O
症,O
状,O
目,O
前,O
？,O
-,-
避,O
孕,O
呢,O
！,O
会,O
是,O
什,O
么,O
样,O
的,O
情,O
况,O
，,O
-,-
我,O
来,O
月,B_symptom
经,I_symptom
来,I_symptom
的,I_symptom
特,I_symptom
别,I_symptom
多,I_symptom
怎,O
么,O
回,O
事,O
-,-
我,O
去,O
了,O
，,O
医,O
生,O
说,O
这,O
得,O
两,B_datetime
三,I_datetime
月,I_datetime
才,O
能,O
查,O
，,O
一,B_datetime
个,I_datetime
月,I_datetime
不,O
给,O
查,O
-,-
那,O
么,O
晚,O
还,O
没,O
有,O
睡,O
吗,O
？,O
-,-
这,O
个,O
上,B_surgery
环,I_surgery
时,O
间,O
不,O
会,O
太,O
长,O
我,O
们,O
中,B_datetime
午,I_datetime
不,O
休,O
息,O
晚,B_datetime
上,I_datetime
8,I_datetime
点,I_datetime
下,O
班,O
您,O
是,O
计,O
划,O
这,B_datetime
几,I_datetime
天,I_datetime
上,O
是,O
吗,O
？,O
-,-
你,O
哪,O
里,O
能,O
保,O
证,O
不,O
影,O
响,O
生,B_physiology
育,I_physiology
吗,O
-,-
月,B_symptom
经,I_symptom
不,I_symptom
来,I_symptom
跟,O
怀,B_physiology
孕,I_physiology
也,O
有,O
关,O
系,O
啊,O
-,-
过,O
去,O
啦,O
-,-
不,O
想,O
在,O
吃,O
避,B_medicine
孕,I_medicine
药,I_medicine
了,O
-,-
是,O
在,O
北,B_address
京,I_address
还,O
是,O
在,O
哪,O
里,O
呢,O
，,O
-,-
不,O
太,O
清,O
楚,O
您,O
们,O
那,O
边,O
的,O
价,O
位,O
-,-
上,B_datetime
午,I_datetime
干,O
净,O
的,O
下,B_datetime
午,I_datetime
做,O
的,O
b,B_check
超,I_check
-,-
我,O
现,O
在,O
，,O
每,O
天,O
心,O
浮,O
气,O
躁,O
的,O
，,O
感,O
觉,O
活,O
着,O
没,O
意,O
思,O
，,O
心,O
里,O
胡,O
思,O
乱,O
想,O
的,O
-,-
我,O
是,O
胖,B_symptom
平,O
常,O
不,O
起,O
逗,O
很,O
少,O
-,-
最,O
近,O
我,O
总,O
是,O
胸,B_symptom
疼,I_symptom
-,-
你,O
可,O
以,O
先,O
查,O
个,O
2,B_price
8,I_price
元,I_price
的,O
看,O
看,O
是,O
不,O
是,O
炎,B_symptom
症,I_symptom
什,O
么,O
的,O
引,O
起,O
排,O
除,O
下,O
怀,B_physiology
孕,I_physiology
如,O
果,O
不,O
是,O
的,O
话,O
在,O
查,O
别,O
的,O
-,-
倒,O
是,O
有,O
异,B_symptom
味,I_symptom
-,-
女,O
人,O
切,O
除,O
了,O
子,B_part
宫,I_part
还,O
可,O
以,O
生,B_physiology
育,I_physiology
吗,O
-,-
嗯,O
，,O
那,O
么,O
不,O
排,O
除,O
是,O
这,O
个,O
原,O
因,O
的,O
，,O
目,O
前,O
有,O
褐,B_symptom
色,I_symptom
分,I_symptom
泌,I_symptom
物,I_symptom
就,O
说,O
明,O
还,O
是,O
有,O
出,B_symptom
血,I_symptom
的,O
-,-
你,O
好,O
，,O
我,O
感,O
觉,O
自,O
己,O
尿,B_symptom
痛,I_symptom
，,O
小,B_symptom
腹,I_symptom
坠,I_symptom
涨,I_symptom
，,O
同,O
时,O
内,O
分,B_symptom
泌,I_symptom
有,I_symptom
点,I_symptom
血,I_symptom
丝,I_symptom
，,O
请,O
问,O
吴,B_doctor
医,I_doctor
生,I_doctor
我,O
这,O
是,O
怎,O
么,O
了,O
？,O
-,-
从,O
来,O
没,O
有,O
这,O
样,O
过,O
-,-
嗯,O
目,O
前,O
是,O
南,B_address
阳,I_address
哪,O
里,O
呢,O
阿,O
姨,O
看,O
如,O
何,O
指,O
导,O
你,O
去,O
看,O
下,O
-,-
那,O
需,O
要,O
吃,O
点,O
什,O
么,O
药,O
？,O
-,-
阴,B_symptom
道,I_symptom
口,I_symptom
痒,I_symptom
，,O
可,O
以,O
用,O
消,B_tool
糜,I_tool
栓,I_tool
吗,O
-,-
你,O
好,O
，,O
你,O
们,O
的,O
营,O
业,O
时,O
间,O
？,O
-,-
如,O
果,O
恢,O
复,O
好,O
，,O
两,B_datetime
个,I_datetime
月,I_datetime
可,O
以,O
上,B_surgery
环,I_surgery
吗,O
-,-
我,O
1,B_datetime
0,I_datetime
号,I_datetime
来,O
的,O
月,B_physiology
经,I_physiology
，,O
1,B_datetime
8,I_datetime
号,I_datetime
干,O
净,O
的,O
。,O
现,O
在,O
阴,B_symptom
道,I_symptom
出,I_symptom
血,I_symptom
，,O
鲜,B_symptom
红,I_symptom
的,I_symptom
血,I_symptom
-,-
做,O
一,O
个,O
阴,B_check
道,I_check
镜,I_check
？,O
大,O
概,O
多,O
少,O
钱,O
-,-
已,O
经,O
6,O
.,O
8,O
了,O
急,O
-,-
2,B_age
6,I_age
一,B_datetime
个,I_datetime
星,I_datetime
期,I_datetime
-,-
嗯,O
，,O
那,O
您,O
这,O
边,O
今,B_datetime
天,I_datetime
有,O
时,O
间,O
吗,O
，,O
可,O
以,O
直,O
接,O
来,O
院,O
看,O
一,O
下,O
，,O
咱,O
们,O
这,O
边,O
今,B_datetime
天,I_datetime
专,O
家,O
也,O
都,O
在,O
，,O
还,O
有,O
号,O
位,O
。,O
您,O
可,O
以,O
带,O
着,O
检,O
查,O
结,O
果,O
过,O
来,O
看,O
一,O
下,O
，,O
然,O
后,O
再,O
考,O
如,O
何,O
治,O
疗,O
的,O
问,O
题,O
-,-
看,O
着,O
跟,O
黄,B_symptom
豆,I_symptom
子,I_symptom
一,I_symptom
样,I_symptom
大,I_symptom
-,-
白,B_symptom
带,I_symptom
发,I_symptom
黄,I_symptom
就,O
是,O
有,O
妇,B_sickness
科,I_sickness
炎,I_sickness
症,I_sickness
了,O
阴,B_sickness
道,I_sickness
炎,I_sickness
霉,B_sickness
菌,I_sickness
滴,B_sickness
虫,I_sickness
等,O
一,O
直,O
感,B_symptom
染,I_symptom
得,O
不,O
到,O
治,O
疗,O
就,O
会,O
有,O
你,O
这,O
样,O
长,B_symptom
脓,I_symptom
包,I_symptom
的,O
情,O
况,O
严,O
重,O
了,O
还,O
会,O
流,B_symptom
脓,I_symptom
出,B_symptom
血,I_symptom
-,-
已,O
经,O
取,O
了,O
三,B_datetime
四,I_datetime
个,I_datetime
月,I_datetime
了,O
-,-
我,O
其,O
他,O
时,O
候,O
都,O
是,O
正,O
常,O
的,O
-,-
那,O
你,O
这,O
个,O
情,O
况,O
不,O
排,O
除,O
是,O
先,B_symptom
兆,I_symptom
流,I_symptom
产,I_symptom
的,O
可,O
能,O
，,O
近,O
期,O
有,O
没,O
有,O
做,O
过,O
检,O
查,O
呢,O
-,-
e,B_check
v,I_check
e,I_check
收,O
费,O
标,O
准,O
多,O
少,O
-,-
那,O
我,O
现,O
在,O
要,O
怎,O
么,O
去,O
治,O
这,O
个,O
-,-
您,O
先,O
看,O
下,O
血,B_check
清,I_check
结,O
果,O
-,-
我,O
也,O
觉,O
得,O
钱,O
花,O
的,O
太,O
多,O
太,O
冤,O
枉,O
-,-
但,O
是,O
结,O
束,O
之,O
后,O
，,O
我,O
喝,O
了,O
点,O
益,B_medicine
母,I_medicine
草,I_medicine
颗,I_medicine
粒,I_medicine
，,O
因,O
为,O
我,O
感,O
觉,O
不,B_symptom
正,I_symptom
常,I_symptom
，,O
想,O
调,O
一,O
下,O
，,O
量,B_symptom
比,I_symptom
较,I_symptom
少,I_symptom
。,O
-,-
我,O
想,O
等,B_datetime
几,I_datetime
天,I_datetime
再,O
去,O
吧,O
-,-
水,B_symptom
样,I_symptom
白,I_symptom
带,I_symptom
是,O
怎,O
么,O
造,O
成,O
的,O
-,-
吃,O
的,O
加,O
洗,O
的,O
？,O
-,-
我,O
不,O
知,O
道,O
有,O
没,O
有,O
副,O
作,O
用,O
-,-
这,O
些,O
时,O
间,O
长,O
了,O
也,O
是,O
可,O
以,O
导,O
致,O
月,B_symptom
经,I_symptom
淋,I_symptom
漓,I_symptom
不,I_symptom
尽,I_symptom
的,O
-,-
您,O
好,O
！,O
外,B_symptom
阴,I_symptom
白,I_symptom
班,I_symptom
出,O
现,O
胸,B_symptom
闷,I_symptom
气,B_symptom
短,I_symptom
，,O
不,B_symptom
愿,I_symptom
意,I_symptom
吃,I_symptom
饭,I_symptom
。,O
是,O
不,O
是,O
已,O
经,O
癌,B_symptom
变,I_symptom
。,O
-,-
就,O
是,O
最,B_datetime
近,I_datetime
几,I_datetime
天,I_datetime
，,O
三,B_age
十,I_age
五,I_age
-,-
你,O
这,O
个,O
情,O
况,O
的,O
话,O
建,O
议,O
你,O
做,O
个,O
阴,B_check
道,I_check
镜,I_check
的,O
检,O
查,O
初,O
步,O
筛,O
查,O
一,O
下,O
的,O
-,-
为,O
什,O
么,O
子,B_part
宫,I_part
切,O
除,O
以,O
后,O
会,O
性,B_symptom
欲,I_symptom
增,I_symptom
强,I_symptom
？,O
-,-
抽,B_check
血,I_check
筛,I_check
查,I_check
多,O
少,O
钱,O
，,O
-,-
月,B_physiology
经,I_physiology
推,O
了,O
四,B_datetime
天,I_datetime
没,B_symptom
有,I_symptom
来,I_symptom
-,-
不,O
知,O
这,O
几,O
部,O
分,O
费,O
用,O
大,O
概,O
多,O
少,O
？,O
-,-
你,O
是,O
说,O
怀,B_physiology
孕,I_physiology
的,O
可,O
能,O
性,O
大,O
对,O
不,O
对,O
-,-
本,O
月,O
4,B_datetime
号,I_datetime
来,O
的,O
月,B_physiology
经,I_physiology
，,O
2,B_datetime
4,I_datetime
号,I_datetime
又,B_symptom
来,I_symptom
了,I_symptom
，,O
量,B_symptom
特,I_symptom
别,I_symptom
少,I_symptom
，,O
这,O
个,O
属,O
于,O
正,O
常,O
吗,O
-,-
炎,B_symptom
症,I_symptom
是,O
分,O
为,O
很,O
多,O
种,O
妇,B_sickness
科,I_sickness
疾,I_sickness
病,I_sickness
的,O
，,O
你,O
当,O
时,O
是,O
确,O
诊,O
的,O
是,O
什,O
么,O
病,O
呢,O
-,-
所,O
以,O
我,O
现,O
在,O
不,O
敢,O
用,O
了,O
，,O
用,B_othertreatment
药,I_othertreatment
以,O
后,O
同,B_physiology
房,I_physiology
感,O
觉,O
阴,B_part
道,I_part
都,O
是,O
干,B_symptom
涩,I_symptom
的,O
-,-
办,O
事,O
出,B_symptom
血,I_symptom
-,-
1,O
3,O
0,O
1,O
4,O
3,O
4,O
7,O
5,O
6,O
1,O
-,-
阴,B_part
道,I_part
的,O
发,O
育,O
是,O
否,O
正,O
常,O
-,-
她,O
自,O
己,O
拿,O
的,O
-,-
这,B_datetime
几,I_datetime
天,I_datetime
是,O
真,O
的,O
来,O
月,B_physiology
经,I_physiology
了,O
、,O
能,O
检,O
查,O
吗,O
-,-
你,O
怎,O
么,O
知,O
道,O
是,O
河,B_address
南,I_address
的,O
-,-
但,O
是,O
他,O
没,O
有,O
射,B_physiology
精,I_physiology
啊,O
-,-
这,O
个,O
没,O
有,O
，,O
我,O
应,O
该,O
检,O
查,O
什,O
么,O
呢,O
-,-
9,B_datetime
.,I_datetime
2,I_datetime
0,I_datetime
号,I_datetime
做,O
人,B_surgery
流,I_surgery
检,O
查,O
出,O
来,O
的,O
-,-
上,B_datetime
个,I_datetime
月,I_datetime
来,O
过,O
月,B_physiology
经,I_physiology
了,O
-,-
好,O
的,O
没,O
稍,O
等,O
我,O
给,O
你,O
取,O
号,O
-,-
有,O
了,O
，,O
我,O
加,O
您,O
微,O
信,O
了,O
-,-
肚,B_part
子,I_part
左,O
下,O
偏,O
中,O
间,O
点,O
绞,B_symptom
痛,I_symptom
-,-
不,O
是,O
不,O
好,O
么,O
-,-
用,O
做,O
什,O
么,O
检,O
查,O
吗,O
-,-
B,B_check
超,I_check
不,O
仅,O
可,O
以,O
检,O
查,O
是,O
否,O
怀,B_physiology
孕,I_physiology
，,O
还,O
能,O
检,O
查,O
不,B_symptom
来,I_symptom
月,I_symptom
经,I_symptom
的,O
原,O
因,O
的,O
-,-
今,B_datetime
天,I_datetime
去,O
，,O
还,O
是,O
过,B_datetime
几,I_datetime
天,I_datetime
再,O
去,O
，,O
前,B_datetime
天,I_datetime
刚,O
看,O
了,O
-,-
你,O
说,O
目,O
前,O
给,O
你,O
做,O
个,O
常,O
规,O
的,O
检,O
查,O
看,O
看,O
-,-
你,O
也,O
可,O
以,O
加,O
1,O
7,O
0,O
这,O
个,O
号,O
码,O
微,O
信,O
沟,O
通,O
-,-
现,O
在,O
是,O
什,O
么,O
类,O
型,O
的,O
H,B_sickness
P,I_sickness
V,I_sickness
呢,O
-,-
我,O
在,O
天,B_address
宫,I_address
院,I_address
-,-
恩,O
，,O
正,O
常,O
咱,O
们,O
都,O
是,O
一,B_datetime
个,I_datetime
月,I_datetime
一,O
次,O
的,O
，,O
-,-
不,O
用,O
管,O
，,O
注,O
意,O
就,O
好,O
了,O
-,-
最,O
后,O
一,O
次,O
是,O
1,B_datetime
月,I_datetime
5,I_datetime
号,I_datetime
-,-
现,O
在,O
味,B_symptom
道,I_symptom
大,I_symptom
-,-
月,B_symptom
经,I_symptom
推,I_symptom
迟,I_symptom
两,B_datetime
月,I_datetime
-,-
收,O
到,O
信,O
息,O
了,O
吗,O
，,O
姑,O
娘,O
-,-
B,B_check
超,I_check
显,O
示,O
孕,B_part
囊,I_part
多,O
大,O
？,O
-,-
进,O
一,O
步,O
检,O
查,O
，,O
妇,O
科,O
做,O
了,O
也,O
说,O
没,O
事,O
，,O
就,O
是,O
走,O
路,O
疼,B_symptom
，,O
特,O
别,O
是,O
腿,B_part
-,-
几,O
个,O
月,O
了,O
怀,B_physiology
孕,I_physiology
-,-
我,O
只,O
是,O
在,O
上,O
次,O
月,B_physiology
经,I_physiology
第,B_datetime
四,I_datetime
天,I_datetime
第,B_datetime
五,I_datetime
天,I_datetime
第,B_datetime
六,I_datetime
天,I_datetime
同,B_physiology
房,I_physiology
了,O
-,-
b,B_check
超,I_check
显,O
示,O
4,B_datetime
8,I_datetime
天,I_datetime
-,-
之,O
前,O
差,O
不,O
多,O
吧,O
。,O
性,B_physiology
生,I_physiology
活,I_physiology
用,O
手,B_part
做,O
过,O
。,O
没,O
放,O
进,O
去,O
-,-
这,O
个,O
肯,O
定,O
不,O
会,O
说,O
的,O
，,O
-,-
咱,O
们,O
先,O
检,O
查,O
确,O
定,O
是,O
否,O
怀,B_physiology
孕,I_physiology
，,O
如,O
果,O
没,O
有,O
怀,O
孕,O
，,O
也,O
就,O
放,O
心,O
了,O
-,-
3,B_datetime
7,I_datetime
天,I_datetime
。,O
，,O
她,O
说,O
是,O
扩,B_surgery
宫,I_surgery
口,I_surgery
的,O
-,-
没,O
有,O
痛,O
苦,O
是,O
吗,O
-,-
忘,O
记,O
告,O
诉,O
你,O
了,O
，,O
我,O
带,O
这,O
环,B_tool
呢,O
-,-
我,O
加,O
你,O
吧,O
你,O
给,O
我,O
发,O
过,O
来,O
-,-
睡,B_symptom
眠,I_symptom
不,I_symptom
好,I_symptom
凌,B_datetime
晨,I_datetime
4,I_datetime
点,I_datetime
左,O
右,O
睡,O
觉,O
的,O
时,O
候,O
很,O
多,O
-,-
好,O
的,O
谢,O
谢,O
您,O
😊,O
-,-
上,O
次,O
月,B_physiology
经,I_physiology
来,O
了,O
十,B_datetime
天,I_datetime
多,I_datetime
-,-
直,O
接,O
去,O
吧,O
。,O
要,O
不,O
骚,O
扰,O
电,O
话,O
太,O
麻,O
烦,O
-,-
能,O
预,O
约,O
到,O
今,B_datetime
天,I_datetime
吗,O
？,O
-,-
之,O
前,O
从,O
来,O
